"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"43588","North Africa","December 03, 2016","2016","Dec","5","","5","","","","","Sickness and lack of access to medicines","in the Sahra desert around Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.459686000000, 30.665449400000","","","Northern Africa","2"
"42748","Southeast Asia","November 30, 2016","2016","Nov","1","","1","1","1","","","Shot","Unspecified location in Myanmar, near border with Bangladesh","AFP","21.751643800000, 92.604100500000","","http://bit.ly/2f34OA9","","1"
"42786","Central America","November 30, 2016","2016","Nov","1","","1","","","1","","Cardiac arrest","Calle Juan Álvarez 210, Tlaxcala Barrio de Tlaxcala, 78038 San Luis, S.L.P., Mexico ","Codigo San Luis","22.164577900000, -100.970343700000","Central America to US","http://bit.ly/2hfoEgo","Central America","1"
"42804","Sub-Saharan Africa","November 30, 2016","2016","Nov","1","","1","","","","","Plane stowaway","Body discovered at the O. R. Tambo International Airport, Johannesburg, South Africa","Vanguard","-26.133210200000, 28.231354500000","","http://bit.ly/2iPzx6R","Southern Africa","1"
"42817","Southeast Asia","November 30, 2016","2016","Nov","1","","1","","","1","","Shot","Naf River, on border between Bangladesh and Myanmar","OHCHR","20.964922300000, 92.213979900000","","http://bit.ly/2kwtWGq","South-eastern Asia","4"
"43530","Central America","November 30, 2016","2016","Nov","1","","1","","","1","","Cardiac arrest","Juchitan Hospital, Ixtepec, Oaxaca","Grupo Beta Ixtepec","16.495043000000, -95.135752500000","Central America to US","","Central America","4"
"44536","North Africa","November 30, 2016","2016","Nov","15","","15","","","","","Vehicle Accident","Sahara Desert, between Khartoum, Sudan and Tripoli, Libya","MHub","21.663450325114, 24.394882093750","","","Northern Africa","2"
"42780","Central America","November 29, 2016","2016","Nov","1","","1","","","1","","Fall from train","Between Paso del Jobo and Tetela, Acatlán de Pérez Figueroa municipality, Oaxaca, Mexico","Aldofo Flores Noticias ","18.537587800000, -96.607505100000","Central America to US","http://bit.ly/2h5gzaU","Central America","1"
"43587","US-Mexico Border","November 29, 2016","2016","Nov","1","","1","","1","","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43584","US-Mexico Border","November 27, 2016","2016","Nov","1","","1","","","1","","Hypothermia","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43585","Horn of Africa","November 27, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Kismayu, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-0.354097600000, 42.527818400000","","","Eastern Africa","2"
"43586","Horn of Africa","November 27, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Luuq, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","3.793382300000, 42.531595000000","","","Eastern Africa","2"
"42764","Mediterranean","November 26, 2016","2016","Nov","8","","8","1","","","","Dehydration","Unspecifed location between Libya and Malta","Times of Malta","34.089237900000, 13.438092000000","Central Mediterranean","http://bit.ly/2fxjEnz","Uncategorized","1"
"42771","Mediterranean","November 25, 2016","2016","Nov","1","","1","","","1","","Drowning","Almadraba, Off the coast of Ceuta, Spain","EFE","35.891802400000, -5.333986200000","Western Mediterranean","http://bit.ly/2gHNL9k","Uncategorized","1"
"42820","Central America","November 24, 2016","2016","Nov","1","","1","","","1","","Unknown","Between Av. Actopan and Tecamachalco street, Tuxla Gutierrez, Chiapas, Mexico ","Minuto Chiapas","16.745985700000, -93.199610100000","Central America to US","http://bit.ly/2lelvx7","Central America","1"
"42760","Europe","November 23, 2016","2016","Nov","1","","1","","","1","","Hypothermia","Abandoned industrial complex in northwestern Bulgaria","Sofia Globe","43.159215000000, 23.338148800000","Western Balkans","http://bit.ly/2fR6roQ","Eastern Europe","1"
"42769","Mediterranean","November 23, 2016","2016","Nov","2","26","28","","","","","Unknown","Unspecifed location between Libya and Italy","MOAS via Twitter","36.481138100000, 12.407658900000","Central Mediterranean","http://bit.ly/2gDW6xC","Uncategorized","4"
"43034","Europe","November 23, 2016","2016","Nov","1","","1","","","1","","Suicide","Woods near Adasevci transit reception center, in northwestern Serbia","IOM Belgrade","45.040846000000, 19.228587700000","Western Balkans","","Eastern Europe","4"
"43582","US-Mexico Border","November 23, 2016","2016","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43583","US-Mexico Border","November 23, 2016","2016","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42755","Mediterranean","November 22, 2016","2016","Nov","7","","7","","","","","Unknown","Unspecified location between Libya and Italy","IOM Italy, Reuters","34.253371600000, 14.498815300000","Central Mediterranean","http://bit.ly/2flpbsE","Uncategorized","4"
"43581","North Africa","November 22, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Sabratha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","32.770354400000, 12.376176000000","","","Northern Africa","2"
"42750","Europe","November 21, 2016","2016","Nov","1","","1","","","1","","Stabbed","Central Belgrade, Serbia","IOM Belgrade, AP","44.819432000000, 20.394488400000","Western Balkans","http://bit.ly/2fAwA86","Southern Europe","4"
"42759","US-Mexico Border","November 21, 2016","2016","Nov","1","","1","","","1","","Presumed drowning","Río Bravo, Puente Internacional Uno, Piedras Negras, Coahuila, Mexico","La Rancherita del Aire","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/2fobUQ3","Central America","1"
"42775","Europe","November 21, 2016","2016","Nov","1","","1","","","1","1","Hit by train","Near Bolzano, Italy","Express UK","46.489231300000, 11.312138300000","","http://bit.ly/2gyb9VZ","Southern Europe","1"
"43579","North Africa","November 21, 2016","2016","Nov","1","","1","","","","","Dehydration","In the Sahara Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","25.550547000000, 15.594826500000","","","Northern Africa","2"
"43580","North Africa","November 21, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","In the Sahara Desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.963816500000, 24.596916300000","","","Northern Africa","2"
"44534","Europe","November 21, 2016","2016","Nov","1","","1","","","1","","Drowning","Roya River, Ventimiglia, Italy","Open Migration","43.797679911978, 7.601406590430","","http://bit.ly/2mDdKSz","Southern Europe","1"
"43572","North Africa","November 20, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Singa, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.588165200000, 33.152276400000","","","Northern Africa","2"
"43573","North Africa","November 20, 2016","2016","Nov","2","","2","","","","","Sickness and lack of access to medicines","In the Sahra desert, around Aswan, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.098552300000, 29.693934600000","","","Northern Africa","2"
"43574","Horn of Africa","November 20, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Near Tadjoura, Djibouti","Mixed Migration Monitoring Mechanism Initiative (4Mi)","11.791145100000, 42.877495500000","","","Eastern Africa","2"
"43575","Horn of Africa","November 20, 2016","2016","Nov","2","","2","","","","","Sickness and lack of access to medicines","Near Jijiga, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.352104400000, 42.777371200000","","","Eastern Africa","2"
"43576","North Africa","November 20, 2016","2016","Nov","5","","5","","","","","Sickness and lack of access to medicines","In the desert, around Abu Hamad, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.615387300000, 33.265879800000","","","Northern Africa","2"
"43577","North Africa","November 20, 2016","2016","Nov","2","","2","","","","","Sickness and lack of access to medicines","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"43578","North Africa","November 20, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Arusha, Tanzania","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-3.398143100000, 36.642193200000","","","Northern Africa","2"
"42854","South America","November 19, 2016","2016","Nov","1","","1","","1","","","Presumed hypothermia","Colchane, Región de Tarapacá, near Bolivia border, Chile","CDN","-19.362644600000, -68.982765000000","","http://bit.ly/2gb4Xml","South America","1"
"43567","Horn of Africa","November 19, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","At the border between Eritrea and Ethiopia, Near guna guna","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.543877000000, 39.388957600000","","","Eastern Africa","2"
"43568","Horn of Africa","November 19, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Around Mahmimet, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.502790100000, 38.526220100000","","","Eastern Africa","2"
"43569","North Africa","November 19, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","At the desert, after khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.350333700000, 32.437494900000","","","Northern Africa","2"
"43570","North Africa","November 19, 2016","2016","Nov","2","","2","","","","","Sickness and lack of access to medicines","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43571","North Africa","November 19, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.285107000000, 31.520455700000","","","Northern Africa","2"
"42745","Mediterranean","November 18, 2016","2016","Nov","6","3","9","4","","","","Drowning","Unspecified location off the coast of Didim, Aydin, Turkey. Likely en route to Farmakonisi, Greece.","UNHCR","37.347060700000, 27.184556100000","Eastern Mediterranean","http://bit.ly/2eWhIok","Uncategorized","4"
"42883","US-Mexico Border","November 18, 2016","2016","Nov","5","","5","","","","","Mixed","Webb County  jurisdiction, Texas","Washington Post","27.715087300000, -99.907901900000","Central America to US","http://wapo.st/2fbj7CK","Northern America","1"
"43558","North Africa","November 18, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","At the desert, after crossing  khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.350333700000, 32.437494900000","","","Northern Africa","2"
"43559","Horn of Africa","November 18, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Near Hargeisa, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.548898100000, 44.029334600000","","","Eastern Africa","2"
"43560","North Africa","November 18, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Al Hajer, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.183783300000, 34.610394700000","","","Northern Africa","2"
"43561","North Africa","November 18, 2016","2016","Nov","2","","2","","","","","Sickness and lack of access to medicines","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43562","North Africa","November 18, 2016","2016","Nov","3","","3","","","","","Sickness and lack of access to medicines","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.692227100000, 33.976249200000","","","Northern Africa","2"
"43563","North Africa","November 18, 2016","2016","Nov","1","","1","","","","","Sickness and lack of access to medicines","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.285107000000, 31.520455700000","","","Northern Africa","2"
